point_index,tx,ty,rx,ry,rz,centroid_x,centroid_y,fwhm_x,fwhm_y,peak,focus_x,focus_y,astig,theta,duration_s
58,0.9934650044888258,0.8475681263953447,0.022289056796580553,-0.041323968023061756,-0.008376428950577976,-1.3934669374830049,1.6726646532383522,0.06201215504805389,0.04517545723612337,19.966963567240132,-335.94104308390024,85.49783549783552,421.43887858173576,-0.20247531168494604,5.448735475540161
59,-0.5251941252499819,-0.8561333622783422,-0.0005869755521416692,0.0032657337374985204,0.0488699920475483,0.10193500205901136,-1.6769964969230677,0.04864376081633553,0.03105711727695129,37.44005439844514,-89.02288188002474,-144.49598021026594,-55.4730983302412,-0.029874946407667302,5.290954351425171
60,-0.7768779657781124,0.7048815451562405,-0.042843701969832185,0.02140359655022621,0.025942953024059537,0.716928541058633,1.4249862792479466,0.04941970535185682,0.029165886908091344,39.5956751701439,-25.695732838590004,-213.05916305916307,-187.36343022057306,0.010823786078915987,5.672715187072754
61,0.7451457269489765,-0.7173258177936077,0.03325496595352888,-0.03412651894614101,-0.01641098838299513,-1.1468284910415105,-1.432352426305938,0.05498100156090986,0.03527567785760812,29.062763400197856,-299.4743351886209,49.85569985569981,349.3300350443207,0.019234687583312926,4.832320928573608
62,0.3289060890674591,0.13841436617076397,-0.020137873664498332,0.03849485097452998,-0.0435648930259049,1.301545450288111,0.24809100045035928,0.046789316149164276,0.027041476156997226,44.754714536065066,-125.18037518037521,-123.16017316017319,2.0202020202020208,8.39996663257736e-05,5.203641891479492
63,-0.17217393219470978,-0.1279092077165842,0.0043006635271012755,-0.0012173900380730643,0.003094980120658876,-0.04263193472935654,-0.25285717956536674,0.04678895948178141,0.026897054697431793,44.98900733297762,-137.38404452690168,-107.51391465677182,29.87012987012986,-0.0013605522387631908,5.444345712661743
64,-0.1583160199224949,0.3390374593436718,-0.0232828825712204,0.0372680688276887,0.03772410918027162,1.2565216477127128,0.7004707157377229,0.047817676419493756,0.027487514764463126,43.45821232317898,-69.64543393114829,-177.49948464234186,-107.85405071119357,0.006411706461536326,4.888681650161743
65,0.31505976244807243,-0.3324374817311764,0.0012044812552630887,-0.02460656175389886,-0.003503781463950875,-0.8290529684049305,-0.6625354468603828,0.05030325378308977,0.030932774942465394,36.39672246690565,-234.55988455988455,-10.338074623788941,224.2218099360956,0.02284321111526122,5.158332347869873
66,0.7278623506426811,0.7571894507855177,-0.03973566060885787,0.004359361622482537,-0.030269755423069002,0.15220879900269724,1.4848056171773696,0.04943401825179809,0.029999840770066444,38.23905278148432,-231.48835291692436,-19.552669552669585,211.93568336425477,0.003361238911588238,4.923738956451416
67,-0.7596059069037437,-0.7579134199768305,0.036411836929619315,-0.04169747792184353,0.01448892084881663,-1.4138553534282259,-1.5001518726828131,0.04702378278212678,0.027112600570269433,44.13002229939134,-144.49598021026594,-96.13481756338899,48.36116264687695,-0.0013641403857374002,4.563453674316406
68,-0.5113514941185713,0.6772164404392242,0.019178001675754786,-0.032876488473266366,0.010311871208250521,-1.1177737228385958,1.3539894076106627,0.04865999657891805,0.03317068903969355,34.94424302473958,-161.56462585034015,-93.2900432900433,68.27458256029685,-0.001329755136596944,4.709636926651001
69,0.9796033967286348,-0.6818805560469627,-0.003746866248548031,0.020995754376053805,-0.04455432510003448,0.7125551719854221,-1.3828746115503447,0.050545886610987176,0.03269991941638716,34.16227869123536,-219.2022263450835,-28.767264481550228,190.43496186353326,0.05891187275980814,4.951401233673096
70,0.06331870518624783,0.22757034189999104,0.04345090463757516,-0.00016038771718740463,-0.021696028858423234,-0.0065251857923868456,0.43902581567674054,0.04861974628064988,0.032500576851892365,35.65819317751797,-158.71985157699447,-86.17810760667903,72.54174397031544,-0.02832609922042373,4.751201629638672
71,-0.40657044388353825,-0.22491044364869595,-0.03425908805802465,0.03828003993257881,0.03745168549939991,1.2881629404748496,-0.42548790248136836,0.05021162728255867,0.032016637818249226,35.457660239148744,-39.54854669140386,-199.1032776747063,-159.55473098330245,-0.060560356306431196,4.987204074859619
72,-0.342366274446249,0.934199744835496,0.04924103273078799,0.016337623540312055,-0.010449949372559789,0.5382776768579111,1.8562736625374872,0.05230245953248584,0.043992774998009215,24.606133945923908,-96.13481756338899,-154.4526901669759,-58.31787260358692,0.19956348918984368,4.922213554382324
73,0.1856379099190235,-0.9256287347525358,-0.0275412529706955,-0.02823056019842625,0.04479156211018563,-0.9594192716696722,-1.8103171419695003,0.05308375191041697,0.039759883329444246,26.80607343981692,-222.2737579880437,-25.695732838590004,196.5780251494537,0.14673413073497832,5.319755792617798
74,0.7713485360145569,0.46966103464365005,0.012568810768425462,0.049053892679512504,0.021556400600820785,1.6590238693592039,0.9484904174596941,0.047601207540999696,0.029768094043790366,40.12075612437555,-154.4526901669759,-97.55720470006185,56.89548546691407,0.0015770768896330445,4.683764457702637
75,-0.7396201342344284,-0.4840395152568817,-0.00962360864505172,-0.010946451965719459,-0.03721590247005224,-0.3769938222056819,-0.9892062708918331,0.04808610421586938,0.02940489213406971,40.25766638876776,-89.02288188002474,-145.9183673469388,-56.89548546691405,-0.019249900207885418,5.091613292694092
76,-0.9913001414388418,0.08084969781339169,-0.045526598952710634,-0.013505419902503493,-0.0375844550319016,-0.46262119236031163,0.13757582655921766,0.048605590125106735,0.03026086950138877,38.497534983721515,-65.15151515151521,-164.01772830344265,-98.86621315192744,-0.024889598287638037,5.039870023727417
77,0.5230330917984247,-0.09135669656097889,0.029693190846592193,0.026179129537194964,0.003268018364906311,0.8873912792532228,-0.179857078649189,0.047173041370011874,0.02841603641818391,42.649192638835295,-171.29457843743563,-86.89960832817977,84.39497010925587,-0.001550412168175086,4.831832408905029
78,0.43395337276160717,0.5143825151026249,-0.016674501914530994,-0.04641434317454696,0.030407811794430015,-1.5641914895306572,1.0390822261361468,0.05416399895102543,0.03452047039434046,30.202698191520703,-287.18820861678,40.24943310657602,327.437641723356,-0.022841436993754627,5.255317211151123
