point_index,tx,ty,rx,ry,rz,centroid_x,centroid_y,fwhm_x,fwhm_y,peak,focus_x,focus_y,astig,theta,duration_s
10,0.49327170848846436,-0.8370529599487782,-0.004772510938346387,0.0264431456103921,0.039897880144417294,0.8912253939973259,-1.6406411519715571,0.0485152354922957,0.03188514444998974,36.525594066635534,-160.14223871366733,-89.02288188002474,71.11935683364258,0.018482764579789812,4.712060213088989
11,-0.7215823400765657,0.8332299571484327,0.0496127424761653,-0.031569522153586146,-0.04119374034926296,-1.0796411457456825,1.6336659632076638,0.05147312763545099,0.041923925357163015,26.009340051884138,-131.6944959802103,-108.93630179344466,22.758194186765635,-0.018280979771882144,4.34134578704834
12,-0.861426455900073,-0.658653013408184,0.020476953033357864,-0.044057529326528316,-0.031840034294873476,-1.494943412280157,-1.3321479159624876,0.04711675242071267,0.02748863593257983,43.42809966671055,-138.80643166357453,-100.40197897340755,38.40445269016698,-0.0016698720349692664,4.303734064102173
13,0.10340699180960655,0.6703328732401133,-0.027878213953226805,0.03893000837415457,0.03704440630972386,1.3134355955187969,1.3600500163304465,0.0471398322477683,0.027183397007052173,44.29848580160873,-97.55720470006185,-151.6079158936302,-54.05071119356836,0.01441345814470818,4.609690189361572
14,0.708029355853796,-0.4974494818598032,0.026828544214367867,-0.02395628159865737,0.005262959748506546,-0.8031578476728787,-0.9834005985042888,0.05279871170260365,0.033450912163855075,31.959073949405436,-280.24118738404457,27.55102040816331,307.7922077922079,0.005199777874894895,4.58163595199585
15,-0.452148063108325,0.4858292229473591,-0.021722175925970078,0.018047120235860345,-0.0008527838625013856,0.6053662130677966,0.9689411832421602,0.04768937982996389,0.02756922128309856,43.28625791470852,-71.89239332096483,-170.75860647289227,-98.86621315192744,0.013713016750859008,4.6479246616363525
16,-0.3772541731595993,-0.3788368832319975,0.0010583365336060552,-0.027907581720501187,0.043776979018002746,-0.9457490847807682,-0.726286585590575,0.047439400557995066,0.027996715134271665,42.52314215949342,-161.66769738198315,-80.9420737992167,80.72562358276645,0.004100820216379475,4.702965974807739
17,0.6501032393425703,0.3905773460865021,-0.04433606807142496,0.032838642597198486,-0.049716836772859097,1.113836697524498,0.7456916667138173,0.047266088985133466,0.02815999940827494,42.49695411793129,-169.45990517419094,-79.56091527520098,89.89898989898995,0.014995363037462628,4.678006649017334
18,0.03644767217338085,-0.7158025838434696,0.044702214654535055,-0.004266288969665764,-0.01754476521164179,-0.14384102204232407,-1.435845903585924,0.04715783737902931,0.027397229731493215,43.77961154091144,-164.01772830344265,-78.63327149041442,85.38445681302824,-0.005689906153671487,4.407502174377441
19,-0.8111907690763474,0.7039986979216337,-0.0004967306740581989,0.009978233277797698,0.013961603585630658,0.3277396522336592,1.4147636170932179,0.04944155171596315,0.031247914906193157,36.971533083663246,-44.92888064316642,-195.47515976087413,-150.5462791177077,0.06152883574631485,4.424967288970947
20,-0.6702555306255817,-0.7887377217411995,-0.028974126651883127,0.022491037473082537,0.010662782099097969,0.7479855299675112,-1.5687279647974322,0.05211318040090572,0.037225313870650846,29.230959208165224,-44.92888064316642,-195.47515976087413,-150.5462791177077,-0.13925709872309344,4.623491048812866
21,0.42741853184998035,0.7926809582859278,0.022305257618427277,-0.016777185816317798,-0.007855550944805147,-0.5688318258553007,1.5690502482141258,0.05238522261596822,0.03748512782747871,28.861312408196973,-231.48835291692436,-19.552669552669585,211.93568336425477,-0.12166342869824565,4.5670390129089355
22,0.7590754646807909,-0.11790595389902592,-0.023013161029666662,0.04532746188342572,-0.028003648295998575,1.5348167977690015,-0.25247180777143186,0.047311018299899366,0.02864554924643425,41.724401870698244,-157.29746444032162,-94.71243042671615,62.585034013605465,0.008816059227556128,4.352863073348999
23,-0.018254626542329788,0.11389929428696632,0.028851921577006584,-0.04039525659754872,0.02847859738394619,-1.364105436777818,0.2441071131674868,0.050000610097726265,0.03223017415221519,35.29134268906768,-225.34528963100394,-25.695732838590004,199.64955679241393,-0.04388037623476926,4.406104326248169
24,-0.1789230778813362,-0.5194038599729538,-0.013410783559083941,-0.021016237512230876,-0.0397806802764535,-0.7134588416811614,-1.0587166288047742,0.048538489299588046,0.030764998329240897,37.981324010477245,-170.75860647289227,-71.89239332096483,98.86621315192744,0.024771510465852575,4.540380001068115
25,0.9187540914863348,0.5310088414698839,0.031789246574044236,0.015108602028340107,0.04160371953621507,0.5131546338098859,1.0807920898708676,0.05171626883672596,0.03627123155495813,30.12880663828325,-228.41682127396413,-25.695732838590004,202.72108843537413,-0.09296472796782851,4.156854629516602
26,0.26579283736646175,-0.32498192973434925,-0.032253220211714506,-0.04700815863907337,0.022334526944905522,-1.58594780955996,-0.6304672972667239,0.05371828134524209,0.03689255185318949,28.54065603897699,-276.34508348794066,19.75881261595549,296.10389610389615,0.09095323327227245,4.538531541824341
27,-0.5115422680974007,0.31331733986735344,0.01314236456528306,0.04188216356560588,-0.021281269751489165,1.4087241472708318,0.6125023326202775,0.05049134194941841,0.03112521332852068,36.36019357703801,-25.695732838590004,-219.2022263450835,-193.50649350649348,0.061539477223907735,4.533511400222778
28,-0.9015426896512508,-0.17929682694375515,0.041719107143580916,0.029368646349757915,-0.005683809891343115,0.9856480817288008,-0.36230790140887437,0.05152153372622689,0.03249749401525684,33.890161454898866,1.9480519480519547,-237.63141620284478,-239.57946815089673,0.05694115405000222,4.490015029907227
29,0.12580970861017704,0.18313509970903397,-0.010144866816699502,-0.03449654877185822,0.0007250922732055173,-1.1638947593636584,0.3641982614372953,0.05001291744031352,0.030106318471711656,37.56646006757372,-228.41682127396413,-10.338074623788941,218.0787466501752,0.0013900323030684447,4.286753416061401
30,0.558785954490304,-0.9771084301173687,0.010169343929737805,0.00262069096788764,0.032213571574538954,0.08773906019597422,-1.9211567070442725,0.0497285814041758,0.03264019330060531,34.71520334487271,-213.05916305916307,-41.05339105339107,172.005772005772,0.0451867712223919,4.752907037734985
31,-0.2888493798673153,0.9732105489820242,-0.04110883632674814,-0.0085294708609581,-0.03637809306383133,-0.2918155107093696,1.915367155592499,0.04687633722870079,0.027304981656849164,44.51475829941346,-137.38404452690168,-104.66914038342611,32.714904143475565,0.004643771028426613,4.471015930175781
32,-0.27870283648371696,-0.24318248964846134,-0.0033779379911720725,-0.038080726843327285,0.006958178244531155,-1.2880265502649024,-0.4791853483572016,0.04819902513869262,0.02883604397813863,40.61605196416347,-195.47515976087413,-49.4227994227995,146.05236033807464,0.009634442848431402,4.505293369293213
33,0.5064621809870005,0.23935899510979652,0.04826699187979103,0.044574287720024586,-0.011926077958196404,1.5063780587823394,0.4690039935355149,0.04847871097085515,0.03314458701686832,35.414337354781935,-131.6944959802103,-118.89301175015461,12.801484230055678,0.009952250642994098,4.969770193099976
34,0.18209894932806492,-0.9121794477105141,-0.047022053785622124,-0.0175397994928062,-0.030144607555121185,-0.600814838747668,-1.8323192389429963,0.053961494489779785,0.043939236005694306,23.78505338294338,-202.21603793032372,-40.434961863533346,161.78107606679038,0.2153856318531968,4.598351716995239
35,-0.9077240042388439,0.9160615894943476,0.004427892155945301,0.024814243800938135,0.02597095165401697,0.825137365256559,1.847854547947304,0.05254605534480518,0.0356839664389943,30.136236105159668,-13.409606266749165,-228.41682127396413,-215.00721500721497,0.1271104885144494,4.813015460968018
36,-0.5483316704630852,-0.591079119592905,0.02509183483198285,0.012351509742438795,0.0478672455996275,0.412224844659602,-1.1492213992195652,0.04784788542787707,0.0275461634681663,43.48246103837954,-69.64543393114829,-173.0055658627088,-103.36013193156052,-0.006340349442391258,4.39772367477417
37,0.2915328796952963,0.5794583987444639,-0.019936644192785027,-0.0050751580856740475,-0.04604113372042776,-0.17006567711791765,1.122728041736565,0.04811157400919095,0.028878446679620837,40.81654613414303,-199.96907854050718,-51.66975881261601,148.29931972789117,-0.005125234996327777,4.9127724170684814
38,0.8968571480363607,-0.25227860920131207,0.019131011515855792,0.032038645260036,-0.015017379913479088,1.0879707737880846,-0.5110849132974198,0.047836140157433794,0.028456441386992312,41.76980993398196,-199.96907854050718,-56.16367759224909,143.8054009482581,-0.0006981796251643857,4.433027267456055
39,-0.13829033821821213,0.2639579772949219,-0.02648345045745373,-0.025543939974159005,0.0160736620426178,-0.8631087664978844,0.5350831833566652,0.047767300797028324,0.028296553844557287,42.13072913965415,-186.48732220160798,-60.657596371882164,125.82972582972582,0.0060661007836229075,4.4765684604644775
40,-0.03917384520173073,-0.8527512364089489,0.01572981188073755,-0.0077150644734501825,-0.0015977407805621638,-0.2640675207238346,-1.6981590883285849,0.047817585789023856,0.02926501998878576,40.55002530443589,-165.3370439084725,-80.9420737992167,84.39497010925581,0.006236813078605685,4.348490238189697
41,0.8006875980645418,0.8487922605127096,-0.035719597619026905,0.000244928989559412,0.004395837523043157,0.012884014447973173,1.6880951981501613,0.0506558295820671,0.03111089611597804,35.900290466713976,-242.14594928880646,-5.246340960626696,236.89960832817977,-0.011902110660252596,4.539286136627197
42,0.38965349085628986,-0.05286056362092495,0.034572106227278715,-0.03685657251626254,0.034735996089875695,-1.2409515061209448,-0.0831132601933799,0.052682436375225114,0.0341075294968005,31.33174376219764,-264.656771799629,15.862708719851582,280.51948051948057,-0.05641405524439591,5.0181357860565186
43,-0.6454889811575413,0.05688200145959854,-0.01707257330417633,0.030168077442795038,-0.03427022909745574,1.013867333353673,0.09183167699845005,0.049598471378761694,0.029606592690893226,38.807123524127014,-25.695732838590004,-209.98763141620285,-184.29189857761284,-0.009853180451914412,4.887058734893799
44,-0.7539241015911102,-0.45062473602592945,-0.0378377684392035,0.0426301938481629,-0.043477271590381866,1.4306605180857563,-0.9291352920991232,0.05411605758372668,0.03748650099342738,28.044657860042662,4.215625644197075,-239.6516182230468,-243.86724386724387,-0.14034399817250875,4.479481220245361
45,0.03124593012034893,0.43889905139803886,0.0077772061340510845,-0.049320596270263195,0.03754043877124787,-1.6666062521848477,0.8950661589429428,0.051669261150600554,0.03303629432021038,33.06285421207789,-242.14594928880646,1.721294578437437,243.8672438672439,-0.055582894461647214,4.223673582077026
46,0.659274322912097,-0.6429675966501236,-0.006287767551839352,0.012781384307891136,0.0202008169144392,0.43321039833929076,-1.2653076369602994,0.049359842893485474,0.031720968176451106,36.360396409941984,-202.69016697588128,-45.7946815089673,156.89548546691398,0.04504713098738611,4.444518804550171
47,-0.4305517375469208,0.6547557432204485,0.038740937970578676,-0.02025266420096159,-0.023780905921012164,-0.6922012532543874,1.288266587848276,0.049595301890831646,0.03668878458138879,31.074010152459017,-148.7631416202845,-104.66914038342611,44.09400123685839,0.0062227033721518055,4.735363245010376
48,-0.4885998051613569,-0.7313563488423824,-0.0335984107106924,0.03539136750623584,0.03080789307132363,1.185446059878343,-1.4416776685264276,0.05231869644781722,0.037629973625379676,28.81623688056424,-39.54854669140386,-196.44403215831795,-156.8954854669141,-0.1379070011899941,4.5250115394592285
49,0.7340460233390331,0.7196922209113836,0.014536377042531967,-0.0288981880992651,-0.025600442476570607,-0.9734993536874725,1.4102711440032933,0.05540371139724988,0.039057205210824224,26.070350637131035,-291.4965986394558,31.632653061224516,323.1292517006803,-0.11358866898180331,4.310831785202026
50,0.08135942742228508,-0.42577420733869076,-0.015146741922944788,0.00898495865985751,-0.007088945619761942,0.3017905022076597,-0.8524336553286838,0.047847700455837465,0.029598693840719118,40.06554201360243,-145.9183673469388,-94.71243042671615,51.20593692022264,0.00890838679125805,4.5446765422821045
51,-0.8210053723305464,0.4373796805739403,0.03357402728870511,-0.0017101328819990186,0.011502152401953937,-0.0667425107120883,0.8800060192065947,0.04964347601158838,0.03343194680323589,34.103602219168735,-74.13935271078134,-173.0055658627088,-98.86621315192747,0.08427850091716849,4.794205188751221
52,-0.7112202066928148,-0.07098247297108173,0.01195507813245058,-0.01424587145447731,0.014654692541807887,-0.4861965376053053,-0.13228786734733342,0.0471116575027245,0.026980921063657556,44.755163121901724,-101.8243661100804,-143.0735930735931,-41.24922696351268,0.008255095985946426,4.512571573257446
53,0.4411024898290634,0.06708508357405663,-0.0428457485511899,0.021521841641515493,-0.016729510948061944,0.7296481392926888,0.12290131686580753,0.04790680974035802,0.029827635165196698,39.66067757035397,-165.79055864770154,-83.23026180169038,82.56029684601117,0.020203858363146754,4.540820598602295
54,0.8743533939123154,-0.7731673121452332,0.043114454951137304,-0.04136101827025414,-0.04746029451489449,-1.3895615855665167,-1.5614000294899533,0.05766338828856278,0.03755968463498087,25.93384226571827,-327.79839208410635,78.17975675118527,405.9781488352916,0.0048776257259852684,4.251354694366455
55,-0.09831327386200428,0.777006046846509,-0.011491392273455858,0.04785610502585769,0.046155305858701465,1.611607494306914,1.5806906593058903,0.04864787357339663,0.030142652074153238,38.67084759469581,-53.91671820243255,-186.48732220160798,-132.57060399917543,0.050726941222821065,4.655900955200195
56,-0.18864046595990658,-0.3719326201826334,0.04643935319036245,0.015683978050947192,-0.035585440509021286,0.5288187855498654,-0.7642978150206153,0.04712826234491184,0.02788439654740512,43.35676805670044,-101.8243661100804,-138.80643166357453,-36.982065553494124,0.007953761745237209,4.125410556793213
57,0.9636867679655552,0.3601291961967945,-0.0022826915606856332,-0.0231537320651114,0.032932313997298485,-0.774901882130107,0.734510775903005,0.05555112962272208,0.035986192210922245,28.171048433308048,-304.19501133786844,54.576376004947406,358.77138734281584,-0.03797997169782086,4.556875944137573
58,0.34981757774949074,-0.5349633321166039,0.0024046118371188613,0.039741236716508865,0.0030804351903498187,1.3418649825093876,-1.063960205761038,0.047161042688040916,0.0281576179973176,42.691603507423594,-123.16017316017319,-128.21067821067822,-5.050505050505038,-0.009968443064757082,4.781678915023804
59,-0.6228517200797796,0.5467042867094278,-0.045731165353208786,-0.04643011325970292,-0.0034012319520115852,-1.571097774124975,1.085603465611131,0.0474798200757036,0.027909755444244073,42.534047393284794,-173.0055658627088,-71.89239332096483,101.11317254174398,0.008441638975146937,4.507850170135498
60,-0.9816414508968592,-0.9615360982716084,-0.02440730482339859,-0.0338937540538609,-0.0188524104654789,-1.1596060282323157,-1.928655795826444,0.05037788139056369,0.037307020286348275,29.98272935482929,-111.78107606679036,-130.27210884353744,-18.491032776747076,-0.06287877571389089,4.80727481842041
61,0.24100174754858017,0.9575299303978682,0.030197243019938466,0.02720373310148716,0.024641220923513174,0.9108246077219382,1.9227334569123358,0.05035690686322376,0.03892908511715298,28.77855920351413,-133.11688311688312,-116.04823747680892,17.068645640074195,0.011260942220786774,4.852774143218994
62,0.5724450573325157,-0.1323638241738081,-0.03075875220820308,-0.01069171177223325,0.04246912552043795,-0.35702176515451606,-0.2359607544965834,0.0506960665211207,0.03285632792672879,34.37201240250125,-240.702947845805,-13.409606266749165,227.29334157905583,0.05352218246234619,4.360777854919434
63,-0.3299152050167322,0.1363075226545334,0.024041061196476227,0.003220050409436223,-0.03903705887496472,0.1056270667606479,0.24684030586156408,0.04720018758890249,0.028530214553159967,42.5060611596749,-113.20346320346322,-130.27210884353744,-17.068645640074223,0.012581134062945143,4.286467552185059
64,-0.32736473344266415,-0.2688504084944725,-0.027163871936500075,-0.021876155491918327,-0.011701305769383906,-0.7422775224500858,-0.5426519002212363,0.04814056924445342,0.03017661041380756,38.827875253652486,-153.03030303030306,-87.60049474335189,65.42980828695117,0.017460130671460572,4.666881799697876
65,0.5827748812735081,0.2805932704359293,0.02138614635914564,0.016943935118615625,0.007280457485467198,0.5749135960998772,0.5623632867651972,0.04831115650276491,0.030499402818847665,38.554114223901344,-193.2282003710576,-60.657596371882164,132.57060399917543,-0.02105636012298273,4.812810182571411
66,0.22670293226838112,-0.5745661202818155,-0.02082443842664361,-0.04593919580802322,0.025413680914789447,-1.5521209088813008,-1.1240189175211919,0.05367521727792688,0.03668672776703966,28.696382221471065,-260.7606679035251,11.96660482374773,272.7272727272728,0.10116318164928817,4.55380392074585
67,-0.9881537463515997,0.5627646036446095,0.027529928367584944,0.04022535886615515,-0.030604358948767188,1.3468131684001328,1.1065924956489517,0.05550076662293934,0.03799757825114153,26.795552850651056,23.6549165120594,-268.5528756957329,-292.2077922077923,0.15657543226289672,4.563994884490967
68,-0.5968062672764063,-0.9287511389702559,0.0051085580140352235,0.027690097130835062,-0.04636046290397644,0.9255493016610411,-1.885219632000119,0.05041626932263184,0.03274902733688067,34.4561557753117,-34.23005565862712,-199.1032776747063,-164.87322201607918,-0.06805941180642172,4.87344217300415
69,0.3680245503783226,0.932696744799614,-0.049277421087026596,-0.03340202672407031,0.047645626869052646,-1.1253182437373836,1.8811371722411676,0.05141593125877208,0.03208460809154994,34.23917647250171,-260.7606679035251,11.96660482374773,272.7272727272728,-0.004581743634624047,4.555989503860474
70,0.9416401013731956,-0.22666935995221138,0.049155316594988105,0.00448081884533167,0.01653637615963817,0.15932836697934685,-0.43952381319279077,0.05147842933172248,0.03356076803488074,32.70211908135069,-252.59740259740263,-5.246340960626696,247.35106163677594,-0.050270623005317816,4.3466126918792725
71,-0.21853278018534184,0.222665099427104,-0.005816550087183715,-0.009411894809454681,-0.014456968382000925,-0.3196561824494377,0.43407950284950514,0.04683776964561763,0.027156034419018635,44.72108186651105,-148.7631416202845,-100.40197897340755,48.36116264687695,-0.0008322766492323552,4.58234167098999
72,-0.11939152888953686,-0.6284134294837713,0.03961704969406128,-0.029193789325654508,0.0032037117518484565,-0.9863365614350458,-1.247624626322349,0.04799233293699294,0.02847312176639084,41.613137259503155,-195.47515976087413,-49.4227994227995,146.05236033807464,-0.007638697662887495,4.656701326370239
73,0.8454419188201427,0.640016995370388,-0.008738592639565466,0.03510256009176374,-0.002887480892241001,1.188906611035465,1.2707741380145565,0.047889702154438496,0.029358372921168583,40.4711718988139,-190.98124098124106,-65.15151515151521,125.82972582972585,-0.005585876123314293,4.637757062911987
74,0.4661775641143322,-0.46524151787161827,0.008470073062926534,-0.0027923991903662654,-0.033117823861539365,-0.091907329292955,-0.9455537541232513,0.04886102386981528,0.029761164270953613,38.840267093973345,-213.05916305916307,-37.98185941043084,175.07730364873223,0.02003091405454871,4.211110591888428
75,-0.6939998548477888,0.45357548259198666,-0.04008093466982246,0.007920310366898775,0.035790798533707854,0.26280949070162685,0.9281531359531816,0.04814735876587181,0.027908493914940206,42.450055498977825,-60.657596371882164,-179.7464440321584,-119.08884766027623,-0.0025108315401203285,4.653829574584961
76,-0.8343213815242052,-0.03830629587173462,-0.017948166467249393,0.02045638347044587,0.03883332042023539,0.6844622673919686,-0.05187258123417906,0.049976923385883776,0.02986979190319137,37.970919447910276,-25.695732838590004,-213.05916305916307,-187.36343022057306,-0.021543753577388358,4.680967092514038
77,0.07581369578838348,0.04214312322437763,0.03702240083366633,-0.015330379642546181,-0.04228218384087086,-0.5172259316064921,0.05687984455598999,0.04855361094647345,0.030706719635346623,37.813511045294554,-188.73428159142452,-58.410636982065625,130.3236446093589,-0.030304893603702254,4.505543947219849
78,0.7356118410825729,-0.8673678804188967,-0.03641223208978772,0.047565057221800086,-0.024832555651664735,1.602351261288639,-1.7423759282361366,0.05062481961058909,0.039259246757019334,28.378978083200998,-150.18552875695735,-103.24675324675326,46.938775510204096,0.008708123033321247,4.736100912094116
79,-0.47924220748245716,0.8634685836732388,0.017972733732312923,-0.04165743086487055,0.01905136248096824,-1.4161976493677129,1.7296504012056917,0.04987720022205108,0.035527476584658026,31.75318776217387,-175.25252525252532,-69.64543393114829,105.60709132137703,-0.05792044783210937,5.188270807266235
80,-0.41216832771897316,-0.7564773019403219,-0.010615273844450712,0.0015232219360768809,-0.026163953822106123,0.04370393046620196,-1.5247036105898084,0.048660120987464694,0.03177916443814902,36.43158431766408,-108.93630179344466,-134.53927025355597,-25.602968460111313,-0.03503340158003887,4.567924499511719
81,0.6855057347565889,0.7604968324303627,0.04066363507881761,-0.00645582377910614,0.030342175252735623,-0.21972333536702401,1.528867380830829,0.054347092277229225,0.04165456416792386,25.007902155599353,-237.63141620284478,-13.409606266749165,224.2218099360956,-0.1948207469760206,4.618135213851929
82,0.0010493863373994827,-0.08761392161250114,-0.04215287640690804,0.030658280756324527,0.011720672063529489,1.0342444477507062,-0.16734041256498913,0.04824033869807447,0.030433849490840246,38.604649829693194,-94.71243042671615,-145.9183673469388,-51.20593692022264,-0.02413941679338283,4.554227828979492
83,-0.7762807048857212,0.08365303836762905,0.009711918607354167,-0.03637173622846604,-0.006772620882838962,-1.233687054958347,0.1622594955830932,0.04694438369208956,0.027259917408221142,44.411189351338464,-131.6944959802103,-108.93630179344466,22.758194186765635,0.0024051340033950375,4.197157859802246
84,-0.6348530352115631,-0.40908409655094147,0.03269843934103847,-0.048834947124123576,-0.016260651592165234,-1.6529282244229568,-0.8244073238707683,0.0475177769118394,0.0277854393057418,42.64099193811973,-173.0055658627088,-67.39847454133175,105.60709132137706,-0.007187854052661535,4.605285167694092
85,0.3925043772906065,0.42087033577263355,-0.012696440611034636,0.04312263606116176,0.01522116586565972,1.4573972509353752,0.8481046221405264,0.04672775797069676,0.027020262469101507,44.99062818148576,-121.73778602350032,-130.27210884353744,-8.534322820037119,0.008189709822404634,4.416078805923462
86,0.793985528871417,-0.7479876596480608,0.013843749277293677,-0.018991180136799814,0.04584213383495808,-0.6373050160921637,-1.4547996513908152,0.053484046133245026,0.03450150573015231,30.64466974975917,-276.34508348794066,27.55102040816331,303.89610389610397,0.05477897863079617,4.390996694564819
87,-0.05365291237831116,0.7362600676715374,-0.031355483643710616,0.014060485642403364,-0.04767586337402463,0.4730553439285396,1.4367477126874282,0.046751388878241186,0.027015675719019954,44.862301300914496,-123.75798804370231,-120.72768501339928,3.030303030303031,0.00777055418217909,4.095501661300659
88,-0.14400486275553703,-0.14704404026269913,0.023360634502023456,0.04427940212190151,0.03407866936177016,1.493605042959865,-0.2720264871115483,0.04820747682204378,0.028382093230917255,41.5719852281161,-56.16367759224909,-186.48732220160798,-130.3236446093589,0.023430144650849805,4.306159257888794
89,0.8833475355058908,0.15092808939516544,-0.028503624070435763,-0.03837024988606572,-0.03453679522499442,-1.2883080878544422,0.27719033639969054,0.05770740279612089,0.0374127625736857,26.25390196275299,-318.35703978561116,73.45908060193773,391.8161203875489,0.04746010176941784,4.705863952636719
90,0.3011870626360178,-0.9467935059219599,0.029309442080557344,0.023731262609362605,-0.00459941951557994,0.8003019488649934,-1.8884197339475945,0.0472583298153703,0.02811393477184155,42.59239070818424,-144.49598021026594,-100.40197897340755,44.09400123685839,-0.00041908952288327583,4.50243616104126
91,-0.5464482717216015,0.9429719187319279,-0.021969216503202917,-0.01860373290255666,0.001784549839794633,-0.6355322562827661,1.8796388877531314,0.04739586232248702,0.028788425430272612,41.57639087472832,-128.84972170686459,-116.04823747680892,12.801484230055664,0.012904626814906006,4.534361124038696
92,-0.9369492456316948,-0.5496434401720762,-0.045050506200641396,-0.006141330394893882,0.023595525696873662,-0.2185107766906983,-1.0822024638068524,0.051191474086180924,0.03689665486118501,29.87143938600191,-65.15151515151521,-173.0055658627088,-107.8540507111936,-0.11345153901095983,4.565277099609375
93,0.16072792373597622,0.5613247156143188,0.00014923932030797005,0.011267715692520143,-0.019995612371712924,0.37932337853515846,1.1047111909492726,0.0474233876769626,0.028894212666587295,41.52054343011204,-154.4526901669759,-91.86765615337045,62.585034013605465,-0.002353612360970203,4.1533894538879395
94,0.5238799508661032,-0.3571898974478245,-0.0013943720608949675,-0.02583427140489221,-0.03773821080103517,-0.8688391574344079,-0.7326810649548342,0.05181717672024337,0.033004352648338314,33.09569196417974,-264.656771799629,11.96660482374773,276.6233766233767,0.03816910906181814,4.7676167488098145
95,-0.25345515459775925,0.34557108394801617,0.044000734388828275,0.03174151629209519,0.04367045387625694,1.0666274677231735,0.7171682810803431,0.049827348126085205,0.03455750789610839,32.97270690910236,-74.13935271078134,-175.25252525252532,-101.11317254174398,0.0998271339607335,4.2477827072143555
96,-0.3058084324002266,-0.6213721055537462,0.006732987985014913,0.014812211412936455,-0.013762651570141317,0.49559440131294,-1.2480518473898674,0.0476563723565209,0.028357628479300467,42.07494960132837,-91.86765615337045,-150.18552875695735,-58.317872603586906,-0.019331987044613363,4.4059669971466064
97,0.5340561177581549,0.6097056083381176,-0.038295015692710876,-0.021307313255965712,0.017353430483490223,-0.7151055556944418,1.2211108887861224,0.051107030722222474,0.03160593400627241,35.09163061035666,-252.96846011131728,4.174397031539911,257.1428571428572,0.010272895484473299,4.468960285186768
98,0.15451710484921932,-0.28453998267650604,0.03827073285356164,0.04079763563349843,0.049903778452426203,1.3785706865861669,-0.5358805468805626,0.04725296770427387,0.027779596255499597,43.2424529504227,-97.55720470006185,-147.34075448361165,-49.7835497835498,0.011985909716249132,4.627885103225708
99,-0.8806303814053535,0.29614305682480335,-0.007343441527336833,-0.04807359110563994,-0.04398071747273207,-1.6295799519925134,0.5617970427633343,0.04697991722439193,0.02716165319474021,44.108696472003714,-141.65120593692023,-98.9795918367347,42.671614100185536,0.0030309844187264012,4.183624267578125
