TX,RY,Intensity,sigma_x,sigma_y,astigmatism
2.2,-0.1,42821.00000000003,0.0341904623874537,0.0273984045258553,897.1552257266543
2.2500000000000004,-0.1,42123.50000000003,0.0342500004566622,0.02754585980130315,910.2556173984746
2.3000000000000007,-0.1,41426.00000000003,0.0343095385258707,0.027693315076751,923.3560090702948
2.3500000000000005,-0.1,40762.50000000003,0.034075733523027896,0.02812399609919345,939.0950319521748
2.4000000000000004,-0.1,40099.00000000003,0.0338419285201851,0.0285546771216359,954.8340548340548
2.45,-0.1,39451.00000000003,0.03372632609885725,0.028835697585018152,965.3267367553082
2.5,-0.1,38803.00000000003,0.0336107236775294,0.0291167180484004,975.8194186765616
2.5500000000000003,-0.1,38132.50000000003,0.033503549061949606,0.0294048557770923,980.2102659245517
2.6000000000000005,-0.1,37462.00000000003,0.0333963744463698,0.0296929935057842,984.6011131725418
2.6500000000000004,-0.1,36816.00000000003,0.033260526468306004,0.029978197290351852,995.9183673469388
2.7,-0.1,36170.00000000002,0.0331246784902422,0.0302634010749195,1007.2356215213358
2.7500000000000004,-0.1,35488.00000000002,0.03282312118661565,0.03069316331570935,1024.2115027829313
2.8000000000000007,-0.1,34806.00000000002,0.0325215638829891,0.0311229255564992,1041.1873840445269
2.8500000000000005,-0.1,34169.50000000002,0.0323365989771712,0.0314482433173275,1054.8340548340548
2.9000000000000004,-0.1,33533.00000000002,0.0321516340713533,0.0317735610781558,1068.4807256235829
2.95,-0.1,32853.00000000002,0.031977241493783545,0.03204375726871485,1080.6225520511234
3.0,-0.1,32173.000000000025,0.0318028489162138,0.0323139534592739,1092.7643784786642
3.0500000000000003,-0.1,31503.000000000025,0.031719095444419254,0.032453686431961004,1098.8352916924346
3.1000000000000005,-0.1,30833.000000000025,0.0316353419726247,0.0325934194046481,1104.906204906205
3.1500000000000004,-0.1,30167.000000000025,0.03139962102156515,0.0329029987782623,1117.0480313337457
3.2,-0.1,29501.000000000025,0.0311639000705056,0.0332125781518765,1129.1898577612865
3.2500000000000004,-0.1,28820.00000000002,0.030915895907583,0.03348976022947035,1141.5996701710988
3.3000000000000007,-0.1,28139.00000000001,0.0306678917446604,0.0337669423070642,1154.009482580911
3.3500000000000005,-0.1,27447.50000000001,0.0303936028716436,0.0340738992956411,1166.9758812615955
3.4000000000000004,-0.1,26756.00000000001,0.0301193139986268,0.034380856284218,1179.9422799422798
3.45,-0.1,26079.00000000001,0.02994585904985485,0.0345247886509977,1186.425479282622
3.5,-0.1,25402.00000000001,0.0297724041010829,0.0346687210177774,1192.9086786229643
3.5500000000000003,-0.1,24744.00000000001,0.029485883784373952,0.03494247262521265,1205.1844980416408
3.6000000000000005,-0.1,24086.00000000001,0.029199363467665,0.0352162242326479,1217.4603174603174
3.6500000000000004,-0.1,23380.00000000001,0.028872001256736397,0.0354924138534326,1229.323850752422
3.7,-0.1,22674.00000000001,0.0285446390458078,0.0357686034742173,1241.1873840445269
3.7500000000000004,-0.1,21978.00000000001,0.0282399021958611,0.036079696054183805,1254.978354978355
3.8000000000000007,-0.1,21282.00000000001,0.0279351653459144,0.0363907886341503,1268.769325912183
3.8500000000000005,-0.1,20605.500000000007,0.027457771536182347,0.03705513376928275,1282.560296846011
3.9000000000000004,-0.1,19929.000000000004,0.026980377726450296,0.03771947890441521,1296.351267779839
3.95,-0.1,19309.500000000007,0.026773075865089847,0.03779861061822945,1313.1828488971346
4.0,-0.1,18690.00000000001,0.0265657740037294,0.0378777423320437,1330.01443001443
-4.0,-0.09875,12151.000000000007,0.020119932500007598,0.014850170521850451,-339.88868274582563
-3.95,-0.09875,13456.0,0.0201903832683674,0.01491333366360785,-339.9196042053185
-3.9,-0.09875,14766.500000000011,0.02026236315317595,0.0149972239681678,-340.36281179138325
-3.8499999999999996,-0.09875,16094.000000000015,0.02031943501237355,0.015091151809324,-346.82539682539687
-3.8,-0.09875,17412.500000000007,0.0203662637437503,0.0153010448362196,-358.59616573902287
-3.75,-0.09875,18644.00000000001,0.02041423649804545,0.01501618182651145,-346.82539682539687
-3.7,-0.09875,19881.50000000001,0.020441034435333953,0.014824090265659048,-340.36281179138325
-3.6500000000000004,-0.09875,21122.500000000007,0.020508396650943148,0.014573644616550351,-329.5918367346939
-3.6,-0.09875,22356.50000000001,0.0205675166919917,0.014316109751003302,-318.8208616780046
-3.55,-0.09875,23634.000000000022,0.020604060461339252,0.0142820953973792,-311.5646258503401
-3.5,-0.09875,24924.00000000002,0.020654611892574552,0.0142062529979422,-305.8441558441559
-3.45,-0.09875,25711.000000000007,0.0206797387465984,0.0139911188483024,-296.10389610389626
-3.4,-0.09875,26319.00000000001,0.020687222663813398,0.013809444716826151,-284.4155844155845
-3.3499999999999996,-0.09875,26921.000000000015,0.020640520835611048,0.0137302319613295,-278.5714285714286
-3.3,-0.09875,27522.00000000002,0.020606535560623,0.01361852523402275,-270.77922077922085
-3.25,-0.09875,28153.50000000002,0.0205997811997534,0.013401997940839749,-262.98701298701303
-3.2,-0.09875,28787.50000000002,0.020570423412852,0.013252650961203049,-255.19480519480524
-3.1500000000000004,-0.09875,29438.500000000015,0.020553654130343952,0.01311175990648455,-244.16615130900848
-3.1,-0.09875,30086.50000000002,0.0205096626424589,0.01303931041637655,-239.57946815089673
-3.05,-0.09875,30727.500000000022,0.020476495006471,0.01292314215183665,-234.97217068645637
-3.0,-0.09875,31372.00000000002,0.020444548548913498,0.01280005044134625,-221.15027829313541
-2.95,-0.09875,31958.000000000015,0.0204297044067173,0.0126378561457989,-213.4714491857349
-2.9,-0.09875,32567.50000000002,0.020392756119204852,0.01253883110462305,-201.18532261389404
-2.8499999999999996,-0.09875,33208.50000000002,0.02031876460563475,0.0124538706368648,-185.8276643990929
-2.8,-0.09875,33821.50000000002,0.0202595730901697,0.012336543776914,-176.61306947021234
