TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-3.9,-0.025,20319.000000000007,0.0221148757195976,0.0215517975164366,-633.1065759637189
-3.9,-0.0225,20320.00000000001,0.022102179680792,0.0220639872002044,-646.5677179962895
-3.9,-0.02,20337.000000000007,0.0222135858253401,0.0220875530690159,-654.1743970315399
-3.9,-0.0175,20345.00000000001,0.0222599919967029,0.0223620403225354,-665.5741084312513
-3.9,-0.015,20342.00000000001,0.0223187890963871,0.0225787910316506,-665.5741084312513
-3.9,-0.0124999999999999,20358.00000000001,0.0224508283374327,0.0225971752780535,-673.5930735930735
-3.9,-0.01,20361.00000000001,0.0223439574612422,0.0234582591891657,-697.6499690785404
-3.9,-0.0075,20378.00000000002,0.0225152485956518,0.0232610657227333,-697.6499690785405
-3.9,-0.005,20376.00000000001,0.0224622701471025,0.0239086817183371,-713.6878994021852
-3.9,-0.0025,20389.00000000002,0.0225344422792542,0.0241312180663256,-729.7258297258297
-3.9,0.0,20391.00000000001,0.0226504684261929,0.0241739883482628,-733.5188620902904
-3.9,0.0025,20395.00000000002,0.0227752648296208,0.0241736361330119,-725.0876108018963
-3.9,0.0049999999999999,20403.00000000001,0.0227870445316953,0.0246266072326233,-750.3813646670787
-3.9,0.0074999999999999,20400.00000000001,0.0229372149045631,0.0245700755699646,-751.7006802721087
-3.9,0.0099999999999999,20410.00000000001,0.0228693806688992,0.0252782630274734,-769.3877551020406
-3.9,0.0124999999999999,20405.00000000001,0.0230024783961183,0.025265842010054,-760.5442176870747
-3.9,0.015,20426.00000000001,0.0230129004978481,0.0257389065983415,-787.0748299319727
-3.9,0.0175,20422.00000000001,0.0231518219253087,0.0257285954801958,-778.2312925170066
-3.9,0.0199999999999999,20430.000000000007,0.0231552622507437,0.0262091066338543,-804.7619047619046
-3.9,0.0224999999999999,20434.00000000001,0.0232915706843989,0.0261989235074921,-795.9183673469386
-3.9,0.0249999999999999,20441.000000000007,0.023323832389077,0.0265673253799287,-805.256648113791
-3.9,0.0274999999999999,20447.00000000001,0.0234459403380372,0.0266374833146878,-812.1212121212121
-3.9,0.03,20468.000000000007,0.0235202625181553,0.0268717908685594,-831.4574314574314
-3.9,0.0325,20489.00000000001,0.0235984228612774,0.0271005777217606,-831.4574314574314
-3.9,0.035,20486.000000000007,0.0235979188211785,0.0275981085933374,-860.4617604617605
-3.9,0.0375,20487.00000000001,0.0237500714501849,0.0275664870233288,-850.7936507936508
-3.9,0.04,20497.00000000001,0.0236705649585953,0.0283319891468307,-870.1298701298701
-3.9,0.0425,20485.00000000001,0.0239045293332588,0.0280272365212106,-870.1298701298701
-3.9,0.0449999999999999,20496.00000000001,0.0239054187491524,0.0285317317160967,-879.7979797979798
-3.9,0.0474999999999999,20515.000000000007,0.0240659190808309,0.0285020586281523,-889.4660894660896
-3.9,0.0499999999999999,20520.00000000001,0.0240627713068206,0.0290100361998799,-891.8779633065349
-3.9,0.0524999999999999,20529.00000000001,0.024233326660721,0.0289531039574482,-902.370645227788
-3.9,0.0549999999999999,20532.00000000001,0.0242209495923405,0.0294857192950671,-912.8633271490414
-3.9,0.0574999999999999,20536.00000000001,0.0244000731020841,0.0294240669483776,-923.3560090702948
-3.9,0.06,20540.000000000007,0.0243884666244723,0.0299590812681042,-933.8486909915482
-3.9,0.0625,20548.00000000001,0.0244708695403465,0.0301940190675526,-933.8486909915482
-3.9,0.065,20563.00000000001,0.0246494310378415,0.0301278983826247,-944.3413729128016
-3.9,0.0675,20567.000000000007,0.0247318806078001,0.0303671565096903,-944.3413729128016
-3.9,0.07,20575.00000000001,0.0248183531114161,0.0305994421165183,-965.3267367553082
-3.9,0.0725,20586.000000000007,0.0249030199399559,0.0308332470926968,-965.3267367553082
-3.9,0.075,20599.00000000001,0.0248933840169187,0.0313718185706426,-984.6011131725418
-3.9,0.0774999999999999,20616.00000000001,0.024978975740338,0.0316105082281793,-984.6011131725418
-3.9,0.0799999999999999,20618.000000000007,0.0250674742183134,0.0318495238886338,-1007.2356215213358
-3.9,0.0824999999999999,20637.000000000007,0.0250462878035739,0.0324165354853101,-1018.5528756957328
-3.9,0.0849999999999999,20627.00000000001,0.0253551541199735,0.0319989273474643,-1018.5528756957328
-3.9,0.0875,20636.000000000007,0.0254437247559045,0.0322414229055976,-1018.5528756957328
-3.9,0.09,20642.00000000001,0.0254234017958178,0.03281039162188,-1029.87012987013
-3.9,0.0925,20657.00000000001,0.025511688650597,0.0330544231834832,-1052.504638218924
-3.9,0.095,20664.000000000007,0.0256659901992403,0.0331189451961911,-1043.9290867862296
-3.9,0.0975,20669.00000000001,0.0256995225678687,0.0335391132186232,-1056.3388991960423
-3.9,0.1,20673.00000000001,0.0257937660445144,0.0337829851779956,-1080.6225520511234
-3.8,-0.1,17226.00000000001,0.020351072154566,0.0151210503080956,-348.9795918367347
